,Unnamed: 0_slurp,sample,Profile ID,profile_location,samp_method,date,lat,lon,d10,d16,d25,d30,d50,d60,d75,d84,d90,Mean Grain Size dm [mm],Geometrical mean dg [mm],Sorting Index 1 ds,Fredle - Index,Grain Size std,Geometric Standard Deviation,Skewness,Kurtosis,Coefficient of uniformity - Cu,Curvature coefficient - Cc,Carling and Reader (1982) [Porosity],Wu and Wang (2006) [Porosity],Wooster et al. (2008) [Porosity],Frings et al. (2011)  [Porosity],User input [Porosity],Carling and Reader (1982) [Estimated kf],Wu and Wang (2006) [Estimated kf],Wooster et al. (2008) [Estimated kf]_slurp,Frings et al. (2011)  [Estimated kf],User input [Estimated kf],250,125,63,31.5,16,8,4,2,1,0.5,0.25,0.125,0.063,0.031,0.0039,6.00E-05,dp_position,H_m,depth_slurp,comment,slurp_rate1,slurp_rate2,slurp_rate3,slurp_rate4,slurp_rate_final,wl,wl_stick,z_bed,z_watersurface,lz,operator,Unnamed: 0_kf,site_name,depth_kf,depth_sat_zone,wl_only_unsat,Wooster et al. (2008) [Estimated kf]_kf
78,78,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,7,0.54,0.27,,3.06,0.855,,,3.06,0.35,,,,0.62,,78,C,0.27,0.27,,0.00035755
79,77,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,5,0.54,0.33,,2.88,1.58,,,2.23,0.35,,,,0.68,,77,C,0.33,0.33,,0.000240513
80,76,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,3,0.54,0.39,,0.583,,,,0.583,0.35,,,,0.74,,76,C,0.39,0.39,,5.62E-05
81,75,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,2,0.54,0.42,,1.41,,,,1.41,0.35,,,,0.77,,75,C,0.42,0.42,,0.000132944
82,74,C-3,C,3,FC,26.07.2022,8.148789954,48.90287902,0.49464539,4.543055118,7.221653543,8.665854109,14.25004617,17.77063968,24.88645749,29.15594818,34.51586124,17.8770019,11.50899994,2.533317259,4.543055118,18.07145937,2.204269308,5.736560504,66.2855386,35.92601899,8.543301233,0.233723959,0.250200169,0.226779915,0.217826339,,5.89E-05,7.55E-05,5.29E-05,4.58E-05,,100,100,100,88.94121382,56.26752738,27.61521774,14.17535319,12.71495846,10.8365522,10.07989841,6.349542304,2.539816922,1.164082756,0,0,0,1,0.54,0.45,,1.23,,,,1.23,0.35,,,,0.8,,74,C,0.45,0.45,,0.000112988
83,88,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,15,0.55,0.02,,50.5,49.9,,,50.2,0.535,,,,0.555,,88,C,0.02,0.02,,0.004581554
85,86,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,11,0.55,0.14,,10.2,9.05,,,9.625,0.535,,,,0.675,,86,C,0.14,0.14,,0.001009434
86,85,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,9,0.55,0.2,,7.83,3.09,7.02,,7.425,0.535,,,,0.735,,85,C,0.2,0.2,,0.000788485
87,84,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,7,0.55,0.26,,3.52,2.27,,,2.895,0.535,,,,0.795,,84,C,0.26,0.26,,0.000250797
88,83,C-4,C,4,FC,26.07.2022,8.148770487,48.90288722,0.392574257,5.354503817,9.86163522,11.70314465,19.03044872,22.66698718,28.12179487,31.39467949,42.94956522,20.65310792,12.96545144,2.42141044,5.354503817,15.04527297,2.3310563,0.786881654,0.296918518,57.73936205,15.39180417,0.217985455,0.243116358,0.214013341,0.2119736,,4.89E-05,7.24E-05,4.58E-05,4.43E-05,,100,100,100,84.28961749,41.66666667,19.94535519,13.97996357,13.38797814,12.56830601,11.97632058,7.37704918,1.775956284,0.819672131,0,0,0,5,0.55,0.32,,1.35,,,,1.35,0.535,,,,0.855,,83,C,0.32,0.32,,0.000115454
92,123,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,9,0.25,0.5,,0.689,0.642,,,0.6655,-0.412,,130.483,130.071,0.088,,123,D,0.5,0.088,-0.412,0.000569082
93,122,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,7,0.25,0.56,,5.63,5.49,,,5.56,-0.412,,130.483,130.071,0.148,,122,D,0.56,0.148,-0.412,0.002759141
94,121,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,5,0.25,0.62,,6.46,,,,6.46,-0.412,,130.483,130.071,0.208,,121,D,0.62,0.208,-0.412,0.002109442
95,120,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,3,0.25,0.68,,,9.01,,,9.01,-0.412,,130.483,130.071,0.268,,120,D,0.68,0.268,-0.412,0.002159641
96,119,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,1,0.25,0.74,,3.14,3.7,,,3.42,-0.412,,130.483,130.071,0.328,,119,D,0.74,0.328,-0.412,0.000753904
97,130,D-2,474-V,2,FC,12.07.2022,8.383092338,49.82177806,0.150729167,0.2045,0.292542017,0.346764706,0.867718447,1.537203166,6.511976048,9.793195021,12.36348548,4.361874401,1.415170796,6.920150591,0.2045,13.32609253,2.431800494,15.69386367,285.0473775,10.19844533,0.51896875,0.447309215,0.346246841,0.204383526,0.252067632,,7.09E-05,2.35E-05,3.27E-06,6.93E-06,,100,100,100,100,98.48895777,79.81402557,66.87330492,66.79581558,52.11158466,44.1301821,21.0771019,7.12901976,2.557148392,0,0,0,7,0.485,0.325,,1.4,1.35,,,1.375,0,,,,0.325,,130,D,0.325,0.325,,0.000303559
98,129,D-2,474-V,2,FC,12.07.2022,8.383092338,49.82177806,0.150729167,0.2045,0.292542017,0.346764706,0.867718447,1.537203166,6.511976048,9.793195021,12.36348548,4.361874401,1.415170796,6.920150591,0.2045,13.32609253,2.431800494,15.69386367,285.0473775,10.19844533,0.51896875,0.447309215,0.346246841,0.204383526,0.252067632,,7.09E-05,2.35E-05,3.27E-06,6.93E-06,,100,100,100,100,98.48895777,79.81402557,66.87330492,66.79581558,52.11158466,44.1301821,21.0771019,7.12901976,2.557148392,0,0,0,5,0.485,0.385,,4.03,,4.03,,4.03,0,,,,0.385,,129,D,0.385,0.385,,0.000760998
99,128,D-2,474-V,2,FC,12.07.2022,8.383092338,49.82177806,0.150729167,0.2045,0.292542017,0.346764706,0.867718447,1.537203166,6.511976048,9.793195021,12.36348548,4.361874401,1.415170796,6.920150591,0.2045,13.32609253,2.431800494,15.69386367,285.0473775,10.19844533,0.51896875,0.447309215,0.346246841,0.204383526,0.252067632,,7.09E-05,2.35E-05,3.27E-06,6.93E-06,,100,100,100,100,98.48895777,79.81402557,66.87330492,66.79581558,52.11158466,44.1301821,21.0771019,7.12901976,2.557148392,0,0,0,3,0.485,0.445,,8.33,,,,8.33,0,,,,0.445,,128,D,0.445,0.445,,0.001274815
100,127,D-2,474-V,2,FC,12.07.2022,8.383092338,49.82177806,0.150729167,0.2045,0.292542017,0.346764706,0.867718447,1.537203166,6.511976048,9.793195021,12.36348548,4.361874401,1.415170796,6.920150591,0.2045,13.32609253,2.431800494,15.69386367,285.0473775,10.19844533,0.51896875,0.447309215,0.346246841,0.204383526,0.252067632,,7.09E-05,2.35E-05,3.27E-06,6.93E-06,,100,100,100,100,98.48895777,79.81402557,66.87330492,66.79581558,52.11158466,44.1301821,21.0771019,7.12901976,2.557148392,0,0,0,1,0.485,0.505,,5.62,5.58,,,5.6,0,,,,0.505,,127,D,0.505,0.505,,0.000786875
101,135,D-3,474-V,3,FC,12.07.2022,8.383057865,49.82176789,0.219587054,0.283093525,0.369491906,0.417491007,0.961174242,1.901869159,4.596774194,7.076129032,9.973799127,3.643395879,1.415346711,4.99957288,0.283093525,6.552645628,2.117909912,4.787401961,32.0176878,8.661116983,0.417356213,0.437095547,0.34166121,0.235909027,0.265330604,,0.000132088,4.61E-05,1.13E-05,1.73E-05,,100,100,100,99.01639344,98.07962529,87.35362998,72.83372365,60.98360656,50.96018735,38.59484778,12.55269321,2.06088993,0.468384075,0,0,0,15,0.53,0.04,,10,10.3,,,10.15,0.34,,,,0.38,,135,D,0.04,0.04,,0.001729292
102,134,D-3,474-V,3,FC,12.07.2022,8.383057865,49.82176789,0.219587054,0.283093525,0.369491906,0.417491007,0.961174242,1.901869159,4.596774194,7.076129032,9.973799127,3.643395879,1.415346711,4.99957288,0.283093525,6.552645628,2.117909912,4.787401961,32.0176878,8.661116983,0.417356213,0.437095547,0.34166121,0.235909027,0.265330604,,0.000132088,4.61E-05,1.13E-05,1.73E-05,,100,100,100,99.01639344,98.07962529,87.35362998,72.83372365,60.98360656,50.96018735,38.59484778,12.55269321,2.06088993,0.468384075,0,0,0,13,0.53,0.1,,6.25,6.15,,,6.2,0.34,,,,0.44,,134,D,0.1,0.1,,0.000877248
103,133,D-3,474-V,3,FC,12.07.2022,8.383057865,49.82176789,0.219587054,0.283093525,0.369491906,0.417491007,0.961174242,1.901869159,4.596774194,7.076129032,9.973799127,3.643395879,1.415346711,4.99957288,0.283093525,6.552645628,2.117909912,4.787401961,32.0176878,8.661116983,0.417356213,0.437095547,0.34166121,0.235909027,0.265330604,,0.000132088,4.61E-05,1.13E-05,1.73E-05,,100,100,100,99.01639344,98.07962529,87.35362998,72.83372365,60.98360656,50.96018735,38.59484778,12.55269321,2.06088993,0.468384075,0,0,0,11,0.53,0.16,,6.85,6.74,,,6.795,0.34,,,,0.5,,133,D,0.16,0.16,,0.001059731
104,132,D-3,474-V,3,FC,12.07.2022,8.383057865,49.82176789,0.219587054,0.283093525,0.369491906,0.417491007,0.961174242,1.901869159,4.596774194,7.076129032,9.973799127,3.643395879,1.415346711,4.99957288,0.283093525,6.552645628,2.117909912,4.787401961,32.0176878,8.661116983,0.417356213,0.437095547,0.34166121,0.235909027,0.265330604,,0.000132088,4.61E-05,1.13E-05,1.73E-05,,100,100,100,99.01639344,98.07962529,87.35362998,72.83372365,60.98360656,50.96018735,38.59484778,12.55269321,2.06088993,0.468384075,0,0,0,7,0.53,0.28,,16.6,19,,,17.8,0.34,,,,0.62,,132,D,0.28,0.28,,0.00178256
105,131,D-3,474-V,3,FC,12.07.2022,8.383057865,49.82176789,0.219587054,0.283093525,0.369491906,0.417491007,0.961174242,1.901869159,4.596774194,7.076129032,9.973799127,3.643395879,1.415346711,4.99957288,0.283093525,6.552645628,2.117909912,4.787401961,32.0176878,8.661116983,0.417356213,0.437095547,0.34166121,0.235909027,0.265330604,,0.000132088,4.61E-05,1.13E-05,1.73E-05,,100,100,100,99.01639344,98.07962529,87.35362998,72.83372365,60.98360656,50.96018735,38.59484778,12.55269321,2.06088993,0.468384075,0,0,0,3,0.53,0.4,,,28.8,,,28.8,0.34,,,,0.74,,131,D,0.4,0.4,,0.002814124
106,143,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,15,0.55,0.02,,6.77,6.4,,,6.585,0.51,,,,0.53,,143,D,0.02,0.02,,0.000627907
107,142,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,13,0.55,0.08,,7.2,6.92,,,7.06,0.51,,,,0.59,,142,D,0.08,0.08,,0.000792618
108,141,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,11,0.55,0.14,,18.3,19.2,,,18.75,0.51,,,,0.65,,141,D,0.14,0.14,,0.002229336
109,140,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,9,0.55,0.2,,25.8,25,,,25.4,0.51,,,,0.71,,140,D,0.2,0.2,,0.002605082
110,139,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,7,0.55,0.26,,24.7,24.6,,,24.65,0.51,,,,0.77,,139,D,0.26,0.26,,0.002094389
111,138,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,5,0.55,0.32,,24.2,23,,,23.6,0.51,,,,0.83,,138,D,0.32,0.32,,0.001761928
112,137,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,3,0.55,0.38,,21,20.6,,,20.8,0.51,,,,0.89,,137,D,0.38,0.38,,0.001866957
113,136,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,1,0.55,0.44,,15.8,15.9,,,15.85,0.51,,130.483,,0.95,,136,D,0.44,0.44,,0.001034835
114,94,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,6,0.12,0.72,,7.78,,,,7.78,-0.418,-0.39,130.458,130.04,0.302,,94,E,0.72,0.33,-0.39,0.001685302
115,93,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,5,0.12,0.75,,9.46,9.52,,,9.49,-0.418,-0.39,130.458,130.04,0.332,,93,E,0.75,0.36,-0.39,0.002126688
116,92,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,4,0.12,0.78,,9.3,9.39,,,9.345,-0.418,-0.39,130.458,130.04,0.362,,92,E,0.78,0.39,-0.39,0.001848322
117,91,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,3,0.12,0.81,,9.17,9.14,,,9.155,-0.418,-0.39,130.458,130.04,0.392,,91,E,0.81,0.42,-0.39,0.001645852
118,90,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,2,0.12,0.84,,8.82,8.82,,,8.82,-0.418,-0.39,130.458,130.04,0.422,,90,E,0.84,0.45,-0.39,0.001442973
119,89,E-1,474.1-S,1,UL,13.07.2022,8.383162184,49.82191797,0.249371508,0.319588378,0.424788136,0.483232446,2.362776025,3.581072555,5.958333333,7.482807018,9.896666667,4.384709818,1.54642108,4.838790104,0.319588378,12.94905202,2.040360872,17.05110015,319.8932381,14.36039176,0.261488275,0.356133145,0.305276379,0.244419537,0.260149816,,9.07E-05,4.91E-05,2.13E-05,2.68E-05,,100,100,100,100,99.48213361,87.05334024,63.43863283,47.02226825,39.09891248,31.4344899,10.04660798,0.776799586,0.103573278,0,0,0,1,0.12,0.87,,6.94,6.7,7.7,,7.113333333,-0.418,-0.39,130.458,130.04,0.452,,89,E,0.87,0.48,-0.39,0.001074077
120,102,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,15,0.46,0.11,,1.75,1.89,1.76,1.79,1.7975,-0.047,,130.087,130.04,0.063,Bustamante,102,E,0.11,0.11,,0.002096873
121,101,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,13,0.46,0.17,,1.45,1.48,,,1.465,-0.047,,130.087,130.04,0.123,Bustamante,101,E,0.17,0.17,,0.000903061
