,sample,Profile ID,profile_location,samp_method,date,lat,lon,d10,d16,d25,d30,d50,d60,d75,d84,d90,Mean Grain Size dm [mm],Geometrical mean dg [mm],Sorting Index 1 ds,Fredle - Index,Grain Size std,Geometric Standard Deviation,Skewness,Kurtosis,Coefficient of uniformity - Cu,Curvature coefficient - Cc,Carling and Reader (1982) [Porosity],Wu and Wang (2006) [Porosity],Wooster et al. (2008) [Porosity],Frings et al. (2011)  [Porosity],User input [Porosity],Carling and Reader (1982) [Estimated kf],Wu and Wang (2006) [Estimated kf],Wooster et al. (2008) [Estimated kf],Frings et al. (2011)  [Estimated kf],User input [Estimated kf],250,125,63,31.5,16,8,4,2,1,0.5,0.25,0.125,0.063,0.031,0.0039,6.00E-05,dp_position,H_m,depth,comment,slurp_rate1,slurp_rate2,slurp_rate3,slurp_rate4,slurp_rate_final,wl,wl_stick,z_bed,z_watersurface,lz,operator
96,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,3,0.46,0.47,,10.2,10,,,10.1,-0.047,,130.087,130.04,0.423,Bustamante
97,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,5,0.46,0.41,,2.2,2.12,,,2.16,-0.047,,130.087,130.04,0.363,Bustamante
98,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,7,0.46,0.35,,0.915,0.917,,,0.916,-0.047,,130.087,130.04,0.303,Bustamante
99,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,9,0.46,0.29,,0.294,0.306,,,0.3,-0.047,,130.087,130.04,0.243,Bustamante
100,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,11,0.46,0.23,,0.429,0.405,,,0.417,-0.047,,130.087,130.04,0.183,Bustamante
101,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,13,0.46,0.17,,1.45,1.48,,,1.465,-0.047,,130.087,130.04,0.123,Bustamante
102,E-2,474.1-S,2,FC,13.07.2022,8.383139095,49.82194911,0.244450935,0.299314214,0.377727556,0.421290524,0.870169082,1.577181208,5.692546584,9.296551724,12.60098522,5.025955817,1.668109732,5.573105623,0.299314214,14.73144379,2.264288739,12.08347445,189.6218384,6.45193364,0.460352054,0.447024658,0.3461191,0.220644129,0.25601799,,0.00013716,4.55E-05,8.30E-06,1.42E-05,,100,100,100,97.56708408,96.17173524,81.64579606,70.12522361,64.50805009,53.84615385,39.03398927,10.33989267,2.683363148,1.037567084,0,0,0,15,0.46,0.11,,1.75,1.89,1.76,1.79,1.7975,-0.047,,130.087,130.04,0.063,Bustamante
103,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,1,0.51,0.48,,13,,13.3,,13.15,0.14,,,,0.62,
104,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,3,0.51,0.42,,16.1,17,,,16.55,0.14,,,,0.56,
105,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,5,0.51,0.36,,8.7,8.67,,,8.685,0.14,,,,0.5,
106,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,7,0.51,0.3,,5.01,5,,,5.005,0.14,,,,0.44,
107,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,9,0.51,0.24,,1.27,1.25,,,1.26,0.14,,,,0.38,
108,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,11,0.51,0.18,,1.14,,,,1.14,0.14,,,,0.32,
109,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,13,0.51,0.12,,,1.23,1.22,,1.225,0.14,,,,0.26,
110,E-3,474.1-S,3,FC,12.07.2022,8.383093122,49.82193183,0.185458167,0.24623506,0.334700772,0.383783784,0.868888889,1.687619048,5.953307393,9.379531773,12.64481605,4.969989392,1.519726807,6.17185387,0.24623506,14.4985823,2.367464671,12.56809319,202.0825704,9.099728914,0.470601014,0.447173187,0.346185777,0.210481913,0.253096965,,0.000104463,3.47E-05,5.34E-06,1.04E-05,,100,100,100,98.03343166,96.16519174,81.46509341,68.82989184,63.22517207,52.9006883,41.8387414,16.37168142,4.031465093,1.229105211,0,0,0,15,0.51,0.06,,4.2,3.79,,,3.995,0.14,,,,0.2,
111,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,1,0.55,0.44,,28.2,,,,28.2,0.285,,,,0.725,
112,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,3,0.55,0.38,,24.3,24,,,24.15,0.285,,,,0.665,
113,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,5,0.55,0.32,,,16.5,,,16.5,0.285,,,,0.605,
114,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,7,0.55,0.26,,10.5,10.4,,,10.45,0.285,,,,0.545,
115,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,9,0.55,0.2,,,3.51,,,3.51,0.285,,,,0.485,
116,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,12,0.55,0.11,,1.41,1.31,,,1.36,0.285,,,,0.395,
117,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,13,0.55,0.08,,,3.87,,,3.87,0.285,,,,0.365,
118,E-4,474.1-S,4,FC,12.07.2022,8.383025997,49.82176044,0.159130435,0.216782609,0.300204918,0.345491803,0.632653061,1.26031746,11.49425287,72.64608955,92.27880597,20.84318095,3.96842649,18.30601871,0.216782609,38.70429212,3.421374841,1.91082395,3.363702625,7.920027756,0.59517173,0.480278541,0.361039723,0.130029686,0.189052393,,0.000104741,2.94E-05,7.42E-07,2.62E-06,,100,100,81.0520362,79.07239819,77.77149321,72.85067873,66.91176471,65.27149321,58.14479638,47.05882353,19.45701357,6.447963801,2.149321267,0,0,0,15,0.55,0.02,,4.28,4,,,4.14,0.285,,,,0.305,
119,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,1,0.25,0.74,,3.14,3.7,,,3.42,-0.412,,130.483,130.071,0.328,
120,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,3,0.25,0.68,,,9.01,,,9.01,-0.412,,130.483,130.071,0.268,
121,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,5,0.25,0.62,,6.46,,,,6.46,-0.412,,130.483,130.071,0.208,
122,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,7,0.25,0.56,,5.63,5.49,,,5.56,-0.412,,130.483,130.071,0.148,
123,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,9,0.25,0.5,,0.689,0.642,,,0.6655,-0.412,,130.483,130.071,0.088,
124,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,11,0.25,0.44,,0.307,0.286,,,0.2965,-0.412,,130.483,130.071,0.028,
125,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,13,0.25,0.38,,0.89,0.779,,,0.8345,-0.412,,130.483,130.071,-0.032,
126,D-1,474-V,1,FC,12.07.2022,8.383129466,49.82178716,0.275997545,0.31111725,0.363796808,0.393063229,0.559459459,0.903063063,2.781879195,5.551654676,7.74676259,2.546112666,1.314235723,4.224245758,0.31111725,4.116909015,1.877271088,2.79580243,10.15598649,3.27199673,0.619871312,0.493711677,0.367062265,0.263332685,0.295819085,,0.000227862,5.99E-05,1.63E-05,2.53E-05,,100,100,100,100,99.2920818,90.69218668,79.75878343,71.94546408,62.82118511,48.2695333,5.558468799,1.232302045,0.471945464,0,0,0,15,0.25,0.32,,2.48,2.65,,,2.565,-0.412,,130.483,130.071,-0.092,
127,D-2,474-V,2,FC,12.07.2022,8.383092338,49.82177806,0.150729167,0.2045,0.292542017,0.346764706,0.867718447,1.537203166,6.511976048,9.793195021,12.36348548,4.361874401,1.415170796,6.920150591,0.2045,13.32609253,2.431800494,15.69386367,285.0473775,10.19844533,0.51896875,0.447309215,0.346246841,0.204383526,0.252067632,,7.09E-05,2.35E-05,3.27E-06,6.93E-06,,100,100,100,100,98.48895777,79.81402557,66.87330492,66.79581558,52.11158466,44.1301821,21.0771019,7.12901976,2.557148392,0,0,0,1,0.485,0.505,,5.62,5.58,,,5.6,0,,,,0.505,
128,D-2,474-V,2,FC,12.07.2022,8.383092338,49.82177806,0.150729167,0.2045,0.292542017,0.346764706,0.867718447,1.537203166,6.511976048,9.793195021,12.36348548,4.361874401,1.415170796,6.920150591,0.2045,13.32609253,2.431800494,15.69386367,285.0473775,10.19844533,0.51896875,0.447309215,0.346246841,0.204383526,0.252067632,,7.09E-05,2.35E-05,3.27E-06,6.93E-06,,100,100,100,100,98.48895777,79.81402557,66.87330492,66.79581558,52.11158466,44.1301821,21.0771019,7.12901976,2.557148392,0,0,0,3,0.485,0.445,,8.33,,,,8.33,0,,,,0.445,
129,D-2,474-V,2,FC,12.07.2022,8.383092338,49.82177806,0.150729167,0.2045,0.292542017,0.346764706,0.867718447,1.537203166,6.511976048,9.793195021,12.36348548,4.361874401,1.415170796,6.920150591,0.2045,13.32609253,2.431800494,15.69386367,285.0473775,10.19844533,0.51896875,0.447309215,0.346246841,0.204383526,0.252067632,,7.09E-05,2.35E-05,3.27E-06,6.93E-06,,100,100,100,100,98.48895777,79.81402557,66.87330492,66.79581558,52.11158466,44.1301821,21.0771019,7.12901976,2.557148392,0,0,0,5,0.485,0.385,,4.03,,4.03,,4.03,0,,,,0.385,
130,D-2,474-V,2,FC,12.07.2022,8.383092338,49.82177806,0.150729167,0.2045,0.292542017,0.346764706,0.867718447,1.537203166,6.511976048,9.793195021,12.36348548,4.361874401,1.415170796,6.920150591,0.2045,13.32609253,2.431800494,15.69386367,285.0473775,10.19844533,0.51896875,0.447309215,0.346246841,0.204383526,0.252067632,,7.09E-05,2.35E-05,3.27E-06,6.93E-06,,100,100,100,100,98.48895777,79.81402557,66.87330492,66.79581558,52.11158466,44.1301821,21.0771019,7.12901976,2.557148392,0,0,0,7,0.485,0.325,,1.4,1.35,,,1.375,0,,,,0.325,
131,D-3,474-V,3,FC,12.07.2022,8.383057865,49.82176789,0.219587054,0.283093525,0.369491906,0.417491007,0.961174242,1.901869159,4.596774194,7.076129032,9.973799127,3.643395879,1.415346711,4.99957288,0.283093525,6.552645628,2.117909912,4.787401961,32.0176878,8.661116983,0.417356213,0.437095547,0.34166121,0.235909027,0.265330604,,0.000132088,4.61E-05,1.13E-05,1.73E-05,,100,100,100,99.01639344,98.07962529,87.35362998,72.83372365,60.98360656,50.96018735,38.59484778,12.55269321,2.06088993,0.468384075,0,0,0,3,0.53,0.4,,,28.8,,,28.8,0.34,,,,0.74,
132,D-3,474-V,3,FC,12.07.2022,8.383057865,49.82176789,0.219587054,0.283093525,0.369491906,0.417491007,0.961174242,1.901869159,4.596774194,7.076129032,9.973799127,3.643395879,1.415346711,4.99957288,0.283093525,6.552645628,2.117909912,4.787401961,32.0176878,8.661116983,0.417356213,0.437095547,0.34166121,0.235909027,0.265330604,,0.000132088,4.61E-05,1.13E-05,1.73E-05,,100,100,100,99.01639344,98.07962529,87.35362998,72.83372365,60.98360656,50.96018735,38.59484778,12.55269321,2.06088993,0.468384075,0,0,0,7,0.53,0.28,,16.6,19,,,17.8,0.34,,,,0.62,
133,D-3,474-V,3,FC,12.07.2022,8.383057865,49.82176789,0.219587054,0.283093525,0.369491906,0.417491007,0.961174242,1.901869159,4.596774194,7.076129032,9.973799127,3.643395879,1.415346711,4.99957288,0.283093525,6.552645628,2.117909912,4.787401961,32.0176878,8.661116983,0.417356213,0.437095547,0.34166121,0.235909027,0.265330604,,0.000132088,4.61E-05,1.13E-05,1.73E-05,,100,100,100,99.01639344,98.07962529,87.35362998,72.83372365,60.98360656,50.96018735,38.59484778,12.55269321,2.06088993,0.468384075,0,0,0,11,0.53,0.16,,6.85,6.74,,,6.795,0.34,,,,0.5,
134,D-3,474-V,3,FC,12.07.2022,8.383057865,49.82176789,0.219587054,0.283093525,0.369491906,0.417491007,0.961174242,1.901869159,4.596774194,7.076129032,9.973799127,3.643395879,1.415346711,4.99957288,0.283093525,6.552645628,2.117909912,4.787401961,32.0176878,8.661116983,0.417356213,0.437095547,0.34166121,0.235909027,0.265330604,,0.000132088,4.61E-05,1.13E-05,1.73E-05,,100,100,100,99.01639344,98.07962529,87.35362998,72.83372365,60.98360656,50.96018735,38.59484778,12.55269321,2.06088993,0.468384075,0,0,0,13,0.53,0.1,,6.25,6.15,,,6.2,0.34,,,,0.44,
135,D-3,474-V,3,FC,12.07.2022,8.383057865,49.82176789,0.219587054,0.283093525,0.369491906,0.417491007,0.961174242,1.901869159,4.596774194,7.076129032,9.973799127,3.643395879,1.415346711,4.99957288,0.283093525,6.552645628,2.117909912,4.787401961,32.0176878,8.661116983,0.417356213,0.437095547,0.34166121,0.235909027,0.265330604,,0.000132088,4.61E-05,1.13E-05,1.73E-05,,100,100,100,99.01639344,98.07962529,87.35362998,72.83372365,60.98360656,50.96018735,38.59484778,12.55269321,2.06088993,0.468384075,0,0,0,15,0.53,0.04,,10,10.3,,,10.15,0.34,,,,0.38,
136,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,1,0.55,0.44,,15.8,15.9,,,15.85,0.51,,130.483,,0.95,
137,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,3,0.55,0.38,,21,20.6,,,20.8,0.51,,,,0.89,
138,D-4,474-V,4,FC,12.07.2022,8.383025997,49.82176044,0.265807963,0.331147541,0.429156909,0.483606557,1.495454545,2.566037736,5.223367698,7.524398625,11.31182796,5.126227978,1.578507555,4.766780241,0.331147541,14.82152475,2.125071719,11.93443627,184.9573154,9.65372787,0.342888829,0.395395843,0.322927896,0.235138172,0.254492973,,0.000123287,5.36E-05,1.62E-05,2.16E-05,,100,100,100,97.20430108,95.86021505,85.86021505,70.21505376,55.96774194,44.13978495,31.50537634,8.548387097,1.451612903,0.376344086,0,0,0,5,0.55,0.32,,24.2,23,,,23.6,0.51,,,,0.83,
